date,county,state,cases,deaths
4/2/2020,Woodford,Illinois,3,0
4/2/2020,Adams,Indiana,1,0
4/2/2020,Allen,Indiana,46,2
4/2/2020,Bartholomew,Indiana,15,0
4/2/2020,Blackford,Indiana,1,0
4/2/2020,Boone,Indiana,32,0
4/2/2020,Brown,Indiana,3,0
4/2/2020,Carroll,Indiana,2,0
4/2/2020,Cass,Indiana,2,0
4/2/2020,Clark,Indiana,49,1
4/2/2020,Clay,Indiana,1,0
4/2/2020,Clinton,Indiana,1,0
4/2/2020,Crawford,Indiana,1,0
4/2/2020,DeKalb,Indiana,2,0
4/2/2020,Dearborn,Indiana,22,1
4/2/2020,Decatur,Indiana,59,3
4/2/2020,Delaware,Indiana,25,1
4/2/2020,Dubois,Indiana,3,0
4/2/2020,Elkhart,Indiana,27,3
4/2/2020,Fayette,Indiana,11,2
4/2/2020,Floyd,Indiana,34,0
4/2/2020,Fountain,Indiana,2,1
4/2/2020,Franklin,Indiana,45,6
4/2/2020,Fulton,Indiana,1,0
4/2/2020,Gibson,Indiana,4,0
4/2/2020,Grant,Indiana,11,0
4/2/2020,Greene,Indiana,8,0
4/2/2020,Hamilton,Indiana,207,4
4/2/2020,Hancock,Indiana,37,2
4/2/2020,Harrison,Indiana,18,0
4/2/2020,Hendricks,Indiana,116,1
4/2/2020,Henry,Indiana,6,0
4/2/2020,Howard,Indiana,24,2
4/2/2020,Huntington,Indiana,3,1
4/2/2020,Jackson,Indiana,19,0
4/2/2020,Jasper,Indiana,11,1
4/2/2020,Jay,Indiana,1,0
4/2/2020,Jefferson,Indiana,3,0
4/2/2020,Jennings,Indiana,23,0
4/2/2020,Johnson,Indiana,126,3
4/2/2020,Knox,Indiana,4,0
4/2/2020,Kosciusko,Indiana,5,0
4/2/2020,LaGrange,Indiana,2,0
4/2/2020,LaPorte,Indiana,14,1
4/2/2020,Lake,Indiana,215,6
4/2/2020,Lawrence,Indiana,12,1
4/2/2020,Madison,Indiana,62,3
4/2/2020,Marion,Indiana,1304,24
4/2/2020,Marshall,Indiana,4,0
4/2/2020,Miami,Indiana,4,0
4/2/2020,Monroe,Indiana,36,0
4/2/2020,Montgomery,Indiana,10,0
4/2/2020,Morgan,Indiana,48,1
4/2/2020,Newton,Indiana,1,0
4/2/2020,Noble,Indiana,3,0
4/2/2020,Ohio,Indiana,1,0
4/2/2020,Orange,Indiana,3,0
4/2/2020,Owen,Indiana,12,0
4/2/2020,Porter,Indiana,35,0
4/2/2020,Posey,Indiana,4,0
4/2/2020,Putnam,Indiana,11,1
4/2/2020,Randolph,Indiana,3,0
4/2/2020,Ripley,Indiana,39,1
4/2/2020,Rush,Indiana,7,0
4/2/2020,Scott,Indiana,5,1
4/2/2020,Shelby,Indiana,24,0
4/2/2020,Spencer,Indiana,1,0
4/2/2020,St. Joseph,Indiana,65,1
4/2/2020,Starke,Indiana,2,0
4/2/2020,Steuben,Indiana,2,0
4/2/2020,Sullivan,Indiana,3,0
4/2/2020,Switzerland,Indiana,4,0
4/2/2020,Tippecanoe,Indiana,19,1
4/2/2020,Tipton,Indiana,5,0
4/2/2020,Vanderburgh,Indiana,23,0
4/2/2020,Vigo,Indiana,10,2
4/2/2020,Wabash,Indiana,1,0
4/2/2020,Warren,Indiana,2,1
4/2/2020,Warrick,Indiana,8,0
4/2/2020,Washington,Indiana,12,0
4/2/2020,Wayne,Indiana,3,0
4/2/2020,Wells,Indiana,2,0
4/2/2020,White,Indiana,3,0
4/2/2020,Whitley,Indiana,3,0
4/2/2020,Adair,Iowa,1,0
4/2/2020,Allamakee,Iowa,15,1
4/2/2020,Appanoose,Iowa,1,0
4/2/2020,Audubon,Iowa,1,0
4/2/2020,Benton,Iowa,7,0
4/2/2020,Black Hawk,Iowa,8,0
4/2/2020,Boone,Iowa,2,0
4/2/2020,Bremer,Iowa,1,0
4/2/2020,Buchanan,Iowa,3,0
4/2/2020,Butler,Iowa,1,0
4/2/2020,Carroll,Iowa,1,0
4/2/2020,Cedar,Iowa,11,0
4/2/2020,Cerro Gordo,Iowa,10,0
4/2/2020,Clay,Iowa,2,0
4/2/2020,Clayton,Iowa,2,0
4/2/2020,Clinton,Iowa,9,0
4/2/2020,Crawford,Iowa,1,0
4/2/2020,Dallas,Iowa,31,0
4/2/2020,Des Moines,Iowa,1,0
4/2/2020,Dickinson,Iowa,1,0
4/2/2020,Dubuque,Iowa,22,1
4/2/2020,Fayette,Iowa,2,0
4/2/2020,Guthrie,Iowa,1,0
4/2/2020,Hancock,Iowa,3,0
4/2/2020,Hardin,Iowa,1,0
4/2/2020,Harrison,Iowa,10,0
4/2/2020,Henry,Iowa,5,0
4/2/2020,Iowa,Iowa,5,0
4/2/2020,Jackson,Iowa,1,0
4/2/2020,Jasper,Iowa,7,0
4/2/2020,Jefferson,Iowa,1,0
4/2/2020,Johnson,Iowa,80,0
4/2/2020,Jones,Iowa,5,0
4/2/2020,Keokuk,Iowa,1,0
4/2/2020,Kossuth,Iowa,1,0
4/2/2020,Linn,Iowa,105,4
4/2/2020,Madison,Iowa,1,0
4/2/2020,Mahaska,Iowa,3,0
4/2/2020,Marshall,Iowa,9,0
4/2/2020,Mitchell,Iowa,2,0
4/2/2020,Monona,Iowa,5,0
4/2/2020,Montgomery,Iowa,1,0
4/2/2020,Muscatine,Iowa,19,1
4/2/2020,O'Brien,Iowa,2,0
4/2/2020,Page,Iowa,2,0
4/2/2020,Polk,Iowa,87,1
4/2/2020,Pottawattamie,Iowa,5,0
4/2/2020,Poweshiek,Iowa,6,1
4/2/2020,Scott,Iowa,25,0
4/2/2020,Shelby,Iowa,3,0
4/2/2020,Sioux,Iowa,4,0
4/2/2020,Story,Iowa,4,0
4/2/2020,Tama,Iowa,17,0
4/2/2020,Taylor,Iowa,1,0
4/2/2020,Van Buren,Iowa,3,0
4/2/2020,Wapello,Iowa,1,0
4/2/2020,Warren,Iowa,6,0
4/2/2020,Washington,Iowa,36,2
4/2/2020,Webster,Iowa,1,0
4/2/2020,Winneshiek,Iowa,4,0
4/2/2020,Woodbury,Iowa,7,0
4/2/2020,Wright,Iowa,1,0
4/2/2020,Atchison,Kansas,1,0
4/2/2020,Barton,Kansas,2,0
4/2/2020,Bourbon,Kansas,3,0
4/2/2020,Butler,Kansas,7,0
4/2/2020,Chautauqua,Kansas,1,0
4/2/2020,Cherokee,Kansas,4,0
4/2/2020,Clay,Kansas,1,0
4/2/2020,Cloud,Kansas,1,0
4/2/2020,Coffey,Kansas,16,1
4/2/2020,Cowley,Kansas,1,0
4/2/2020,Crawford,Kansas,6,1
4/2/2020,Doniphan,Kansas,1,0
4/2/2020,Douglas,Kansas,31,0
4/2/2020,Finney,Kansas,3,0
4/2/2020,Ford,Kansas,1,0
4/2/2020,Franklin,Kansas,8,0
4/2/2020,Gove,Kansas,1,0
4/2/2020,Harvey,Kansas,2,0
4/2/2020,Jackson,Kansas,1,0
4/2/2020,Jefferson,Kansas,1,0
4/2/2020,Johnson,Kansas,161,4
4/2/2020,Labette,Kansas,1,0
4/2/2020,Leavenworth,Kansas,27,0
4/2/2020,Linn,Kansas,5,0
4/2/2020,Lyon,Kansas,16,0
4/2/2020,McPherson,Kansas,5,0
4/2/2020,Miami,Kansas,1,0
4/2/2020,Mitchell,Kansas,2,0
4/2/2020,Montgomery,Kansas,6,0
4/2/2020,Morris,Kansas,2,0
4/2/2020,Neosho,Kansas,1,0
4/2/2020,Osage,Kansas,3,0
4/2/2020,Ottawa,Kansas,1,0
4/2/2020,Pottawatomie,Kansas,2,0
4/2/2020,Pratt,Kansas,1,0
4/2/2020,Reno,Kansas,8,0
4/2/2020,Riley,Kansas,6,0
4/2/2020,Saline,Kansas,3,0
4/2/2020,Sedgwick,Kansas,79,1
4/2/2020,Shawnee,Kansas,20,2
4/2/2020,Stafford,Kansas,1,0
4/2/2020,Stevens,Kansas,1,0
4/2/2020,Sumner,Kansas,1,0
4/2/2020,Woodson,Kansas,3,0
4/2/2020,Wyandotte,Kansas,106,5
4/2/2020,Allen,Kentucky,1,0
4/2/2020,Anderson,Kentucky,3,1
4/2/2020,Barren,Kentucky,2,0
4/2/2020,Bath,Kentucky,1,0
4/2/2020,Boone,Kentucky,5,0
4/2/2020,Bourbon,Kentucky,6,1
4/2/2020,Boyd,Kentucky,5,1
4/2/2020,Boyle,Kentucky,2,0
4/2/2020,Bracken,Kentucky,1,0
4/2/2020,Breathitt,Kentucky,3,0
4/2/2020,Breckinridge,Kentucky,2,0
4/2/2020,Bullitt,Kentucky,6,1
4/2/2020,Butler,Kentucky,1,0
4/2/2020,Calloway,Kentucky,5,0
4/2/2020,Campbell,Kentucky,7,0
4/2/2020,Carroll,Kentucky,2,0
4/2/2020,Christian,Kentucky,15,0
4/2/2020,Clark,Kentucky,11,0
4/2/2020,Crittenden,Kentucky,1,0
4/2/2020,Cumberland,Kentucky,1,0
4/2/2020,Daviess,Kentucky,44,2
4/2/2020,Edmonson,Kentucky,4,0
4/2/2020,Fayette,Kentucky,124,8
4/2/2020,Floyd,Kentucky,1,0
4/2/2020,Franklin,Kentucky,7,0
4/2/2020,Grant,Kentucky,2,1
4/2/2020,Graves,Kentucky,1,0
4/2/2020,Grayson,Kentucky,2,0
4/2/2020,Hancock,Kentucky,1,0
4/2/2020,Hardin,Kentucky,7,0
4/2/2020,Harrison,Kentucky,19,0
4/2/2020,Henderson,Kentucky,7,0
4/2/2020,Henry,Kentucky,1,0
4/2/2020,Hopkins,Kentucky,21,2
4/2/2020,Jefferson,Kentucky,249,12
4/2/2020,Jessamine,Kentucky,15,0
4/2/2020,Kenton,Kentucky,31,3
4/2/2020,Larue,Kentucky,2,0
4/2/2020,Laurel,Kentucky,2,0
4/2/2020,Lawrence,Kentucky,1,0
4/2/2020,Lewis,Kentucky,1,0
4/2/2020,Lincoln,Kentucky,1,0
4/2/2020,Logan,Kentucky,2,0
4/2/2020,Lyon,Kentucky,2,0
4/2/2020,Madison,Kentucky,12,0
4/2/2020,Marion,Kentucky,1,0
4/2/2020,Marshall,Kentucky,1,0
4/2/2020,Martin,Kentucky,1,0
4/2/2020,Mason,Kentucky,1,0
4/2/2020,McCracken,Kentucky,8,0
4/2/2020,McCreary,Kentucky,1,0
4/2/2020,Meade,Kentucky,1,0
4/2/2020,Menifee,Kentucky,4,0
4/2/2020,Mercer,Kentucky,2,0
4/2/2020,Montgomery,Kentucky,6,0
4/2/2020,Muhlenberg,Kentucky,8,0
4/2/2020,Nelson,Kentucky,4,0
4/2/2020,Nicholas,Kentucky,1,0
4/2/2020,Oldham,Kentucky,4,0
4/2/2020,Pendleton,Kentucky,1,0
4/2/2020,Powell,Kentucky,1,0
4/2/2020,Pulaski,Kentucky,11,1
4/2/2020,Rockcastle,Kentucky,1,0
4/2/2020,Russell,Kentucky,1,0
4/2/2020,Scott,Kentucky,8,0
4/2/2020,Shelby,Kentucky,5,0
4/2/2020,Simpson,Kentucky,5,1
4/2/2020,Spencer,Kentucky,4,0
4/2/2020,Taylor,Kentucky,2,0
4/2/2020,Union,Kentucky,2,0
4/2/2020,Warren,Kentucky,18,0
4/2/2020,Washington,Kentucky,2,0
4/2/2020,Wayne,Kentucky,3,0
4/2/2020,Webster,Kentucky,2,0
4/2/2020,Woodford,Kentucky,7,0
4/2/2020,Acadia,Louisiana,61,1
4/2/2020,Allen,Louisiana,26,3
4/2/2020,Ascension,Louisiana,201,7
4/2/2020,Assumption,Louisiana,31,0
4/2/2020,Avoyelles,Louisiana,34,1
4/2/2020,Beauregard,Louisiana,10,0
4/2/2020,Bienville,Louisiana,8,1
4/2/2020,Bossier,Louisiana,87,2
4/2/2020,Caddo,Louisiana,336,10
4/2/2020,Calcasieu,Louisiana,108,1
4/2/2020,Caldwell,Louisiana,1,0
4/2/2020,Catahoula,Louisiana,5,1
4/2/2020,Claiborne,Louisiana,11,2
4/2/2020,Concordia,Louisiana,8,0
4/2/2020,De Soto,Louisiana,42,1
4/2/2020,East Baton Rouge,Louisiana,325,11
4/2/2020,East Carroll,Louisiana,1,0
4/2/2020,East Feliciana,Louisiana,14,0
4/2/2020,Evangeline,Louisiana,16,0
4/2/2020,Franklin,Louisiana,5,0
4/2/2020,Grant,Louisiana,5,0
4/2/2020,Iberia,Louisiana,67,1
4/2/2020,Iberville,Louisiana,69,4
4/2/2020,Jackson,Louisiana,4,0
4/2/2020,Jefferson,Louisiana,2178,73
4/2/2020,Jefferson Davis,Louisiana,13,0
4/2/2020,Lafayette,Louisiana,247,2
4/2/2020,Lafourche,Louisiana,158,4
4/2/2020,Lincoln,Louisiana,13,0
4/2/2020,Livingston,Louisiana,33,0
4/2/2020,Madison,Louisiana,1,0
4/2/2020,Morehouse,Louisiana,4,0
4/2/2020,Natchitoches,Louisiana,4,0
4/2/2020,Orleans,Louisiana,3148,125
4/2/2020,Ouachita,Louisiana,94,1
4/2/2020,Plaquemines,Louisiana,68,3
4/2/2020,Pointe Coupee,Louisiana,12,0
4/2/2020,Rapides,Louisiana,77,3
4/2/2020,Red River,Louisiana,1,0
4/2/2020,Richland,Louisiana,4,0
4/2/2020,Sabine,Louisiana,4,0
4/2/2020,St. Bernard,Louisiana,181,5
4/2/2020,St. Charles,Louisiana,180,8
4/2/2020,St. Helena,Louisiana,1,0
4/2/2020,St. James,Louisiana,110,4
4/2/2020,St. John the Baptist,Louisiana,274,14
4/2/2020,St. Landry,Louisiana,56,1
4/2/2020,St. Martin,Louisiana,58,3
4/2/2020,St. Mary,Louisiana,42,0
4/2/2020,St. Tammany,Louisiana,399,9
4/2/2020,Tangipahoa,Louisiana,42,1
4/2/2020,Terrebonne,Louisiana,97,1
4/2/2020,Union,Louisiana,13,0
4/2/2020,Unknown,Louisiana,38,1
4/2/2020,Vermilion,Louisiana,16,1
4/2/2020,Vernon,Louisiana,7,0
4/2/2020,Washington,Louisiana,50,2
4/2/2020,Webster,Louisiana,19,2
4/2/2020,West Baton Rouge,Louisiana,19,1
4/2/2020,West Feliciana,Louisiana,10,0
4/2/2020,Winn,Louisiana,2,0
4/2/2020,Androscoggin,Maine,12,0
4/2/2020,Cumberland,Maine,204,5
4/2/2020,Franklin,Maine,3,0
4/2/2020,Hancock,Maine,2,0
4/2/2020,Kennebec,Maine,19,1
4/2/2020,Knox,Maine,7,0
4/2/2020,Lincoln,Maine,8,0
4/2/2020,Oxford,Maine,9,0
4/2/2020,Penobscot,Maine,16,0
4/2/2020,Sagadahoc,Maine,10,0
4/2/2020,Somerset,Maine,2,0
4/2/2020,Unknown,Maine,8,0
4/2/2020,Waldo,Maine,2,0
4/2/2020,York,Maine,74,1
4/2/2020,Allegany,Maryland,1,0
4/2/2020,Anne Arundel,Maryland,206,1
4/2/2020,Baltimore,Maryland,353,1
4/2/2020,Baltimore city,Maryland,265,2
4/2/2020,Calvert,Maryland,22,0
4/2/2020,Caroline,Maryland,4,0
4/2/2020,Carroll,Maryland,105,5
4/2/2020,Cecil,Maryland,20,1
4/2/2020,Charles,Maryland,69,1
4/2/2020,Dorchester,Maryland,1,0
4/2/2020,Frederick,Maryland,45,2
4/2/2020,Garrett,Maryland,3,0
4/2/2020,Harford,Maryland,37,0
4/2/2020,Howard,Maryland,152,2
4/2/2020,Kent,Maryland,5,0
4/2/2020,Montgomery,Maryland,498,6
4/2/2020,Prince George's,Maryland,473,7
4/2/2020,Queen Anne's,Maryland,8,0
4/2/2020,Somerset,Maryland,4,0
4/2/2020,St. Mary's,Maryland,27,0
4/2/2020,Talbot,Maryland,4,0
4/2/2020,Washington,Maryland,17,0
4/2/2020,Wicomico,Maryland,7,1
4/2/2020,Worcester,Maryland,5,0
4/2/2020,Barnstable,Massachusetts,283,3
4/2/2020,Berkshire,Massachusetts,213,7
4/2/2020,Bristol,Massachusetts,424,3
4/2/2020,Dukes,Massachusetts,5,0
4/2/2020,Essex,Massachusetts,1039,18
4/2/2020,Franklin,Massachusetts,85,8
4/2/2020,Hampden,Massachusetts,546,20
4/2/2020,Hampshire,Massachusetts,102,1
4/2/2020,Middlesex,Massachusetts,1870,29
4/2/2020,Nantucket,Massachusetts,7,0
4/2/2020,Norfolk,Massachusetts,938,21
4/2/2020,Plymouth,Massachusetts,621,6
4/2/2020,Suffolk,Massachusetts,1896,20
4/2/2020,Unknown,Massachusetts,270,5
4/2/2020,Worcester,Massachusetts,667,13
4/2/2020,Allegan,Michigan,5,0
4/2/2020,Antrim,Michigan,4,0
4/2/2020,Arenac,Michigan,1,0
4/2/2020,Barry,Michigan,4,0
4/2/2020,Bay,Michigan,16,0
4/2/2020,Berrien,Michigan,40,1
4/2/2020,Branch,Michigan,5,0
4/2/2020,Calhoun,Michigan,25,0
4/2/2020,Cass,Michigan,6,1
4/2/2020,Charlevoix,Michigan,5,0
4/2/2020,Cheboygan,Michigan,3,0
4/2/2020,Chippewa,Michigan,1,0
4/2/2020,Clare,Michigan,1,0
4/2/2020,Clinton,Michigan,43,1
4/2/2020,Crawford,Michigan,1,0
4/2/2020,Delta,Michigan,4,0
4/2/2020,Dickinson,Michigan,1,0
4/2/2020,Eaton,Michigan,37,1
4/2/2020,Emmet,Michigan,6,1
4/2/2020,Genesee,Michigan,349,10
4/2/2020,Gladwin,Michigan,2,0
4/2/2020,Gogebic,Michigan,3,1
4/2/2020,Grand Traverse,Michigan,9,2
4/2/2020,Gratiot,Michigan,5,0
4/2/2020,Hillsdale,Michigan,24,1
4/2/2020,Houghton,Michigan,1,0
4/2/2020,Huron,Michigan,4,0
4/2/2020,Ingham,Michigan,128,1
4/2/2020,Ionia,Michigan,5,0
4/2/2020,Iosco,Michigan,1,0
4/2/2020,Isabella,Michigan,8,1
4/2/2020,Jackson,Michigan,67,2
4/2/2020,Kalamazoo,Michigan,34,1
4/2/2020,Kalkaska,Michigan,7,1
4/2/2020,Kent,Michigan,125,2
4/2/2020,Lapeer,Michigan,21,0
4/2/2020,Leelanau,Michigan,1,0
4/2/2020,Lenawee,Michigan,24,0
4/2/2020,Livingston,Michigan,113,2
4/2/2020,Mackinac,Michigan,1,0
4/2/2020,Macomb,Michigan,1332,58
4/2/2020,Manistee,Michigan,1,0
4/2/2020,Marquette,Michigan,5,0
4/2/2020,Mecosta,Michigan,3,1
4/2/2020,Midland,Michigan,15,0
4/2/2020,Missaukee,Michigan,1,1
4/2/2020,Monroe,Michigan,79,0
4/2/2020,Montcalm,Michigan,10,0
4/2/2020,Muskegon,Michigan,26,2
4/2/2020,Newaygo,Michigan,2,0
4/2/2020,Oakland,Michigan,2227,120
4/2/2020,Oceana,Michigan,2,0
4/2/2020,Ogemaw,Michigan,2,0
4/2/2020,Osceola,Michigan,3,0
4/2/2020,Oscoda,Michigan,2,0
4/2/2020,Otsego,Michigan,19,0
4/2/2020,Ottawa,Michigan,35,0
4/2/2020,Roscommon,Michigan,1,0
4/2/2020,Saginaw,Michigan,82,0
4/2/2020,Sanilac,Michigan,8,1
4/2/2020,Shiawassee,Michigan,17,0
4/2/2020,St. Clair,Michigan,53,0
4/2/2020,St. Joseph,Michigan,8,0
4/2/2020,Tuscola,Michigan,14,2
4/2/2020,Unknown,Michigan,182,0
4/2/2020,Van Buren,Michigan,12,1
4/2/2020,Washtenaw,Michigan,438,8
4/2/2020,Wayne,Michigan,5069,194
4/2/2020,Wexford,Michigan,3,0
4/2/2020,Anoka,Minnesota,30,0
4/2/2020,Beltrami,Minnesota,4,0
4/2/2020,Benton,Minnesota,1,0
4/2/2020,Big Stone,Minnesota,1,0
4/2/2020,Blue Earth,Minnesota,10,0
4/2/2020,Brown,Minnesota,2,0
4/2/2020,Carlton,Minnesota,3,0
4/2/2020,Carver,Minnesota,10,0
4/2/2020,Cass,Minnesota,1,0
4/2/2020,Chisago,Minnesota,3,0
4/2/2020,Clay,Minnesota,8,0
4/2/2020,Clearwater,Minnesota,2,0
4/2/2020,Cottonwood,Minnesota,5,0
4/2/2020,Crow Wing,Minnesota,2,0
4/2/2020,Dakota,Minnesota,52,0
4/2/2020,Dodge,Minnesota,10,0
4/2/2020,Douglas,Minnesota,1,0
4/2/2020,Faribault,Minnesota,2,0
4/2/2020,Fillmore,Minnesota,9,0
4/2/2020,Freeborn,Minnesota,5,0
4/2/2020,Goodhue,Minnesota,4,0
4/2/2020,Hennepin,Minnesota,235,6
4/2/2020,Isanti,Minnesota,2,0
4/2/2020,Itasca,Minnesota,2,0
4/2/2020,Jackson,Minnesota,1,0
4/2/2020,Kandiyohi,Minnesota,2,0
4/2/2020,Koochiching,Minnesota,1,0
4/2/2020,Lac qui Parle,Minnesota,1,0
4/2/2020,Le Sueur,Minnesota,18,0
4/2/2020,Lincoln,Minnesota,1,0
4/2/2020,Lyon,Minnesota,3,0
4/2/2020,Mahnomen,Minnesota,1,0
4/2/2020,Martin,Minnesota,29,2
4/2/2020,Meeker,Minnesota,1,0
4/2/2020,Mower,Minnesota,15,0
4/2/2020,Nicollet,Minnesota,3,0
4/2/2020,Olmsted,Minnesota,66,1
4/2/2020,Otter Tail,Minnesota,1,0
4/2/2020,Ramsey,Minnesota,67,2
4/2/2020,Renville,Minnesota,2,0
4/2/2020,Rice,Minnesota,3,0
4/2/2020,Scott,Minnesota,10,0
4/2/2020,Sherburne,Minnesota,8,0
4/2/2020,Sibley,Minnesota,1,0
4/2/2020,St. Louis,Minnesota,13,0
4/2/2020,Stearns,Minnesota,5,0
4/2/2020,Steele,Minnesota,6,0
4/2/2020,Traverse,Minnesota,2,0
4/2/2020,Wabasha,Minnesota,6,0
4/2/2020,Waseca,Minnesota,3,0
4/2/2020,Washington,Minnesota,46,0
4/2/2020,Watonwan,Minnesota,3,0
4/2/2020,Wilkin,Minnesota,1,0
4/2/2020,Winona,Minnesota,11,0
4/2/2020,Wright,Minnesota,7,0
4/2/2020,Yellow Medicine,Minnesota,1,0
4/2/2020,Adams,Mississippi,14,0
4/2/2020,Alcorn,Mississippi,3,0
4/2/2020,Amite,Mississippi,4,1
4/2/2020,Attala,Mississippi,12,0
4/2/2020,Benton,Mississippi,5,0
4/2/2020,Bolivar,Mississippi,27,1
4/2/2020,Calhoun,Mississippi,4,0
4/2/2020,Carroll,Mississippi,3,0
4/2/2020,Chickasaw,Mississippi,14,1
4/2/2020,Choctaw,Mississippi,7,0
4/2/2020,Claiborne,Mississippi,1,0
4/2/2020,Clarke,Mississippi,4,0
4/2/2020,Clay,Mississippi,7,0
4/2/2020,Coahoma,Mississippi,23,0
4/2/2020,Copiah,Mississippi,10,0
4/2/2020,Covington,Mississippi,3,0
4/2/2020,DeSoto,Mississippi,103,1
4/2/2020,Forrest,Mississippi,26,0
4/2/2020,Franklin,Mississippi,3,0
4/2/2020,George,Mississippi,4,0
4/2/2020,Grenada,Mississippi,4,0
4/2/2020,Hancock,Mississippi,22,1
4/2/2020,Harrison,Mississippi,53,1
4/2/2020,Hinds,Mississippi,118,0
4/2/2020,Holmes,Mississippi,16,1
4/2/2020,Humphreys,Mississippi,4,1
4/2/2020,Itawamba,Mississippi,3,0
4/2/2020,Jackson,Mississippi,57,1
4/2/2020,Jasper,Mississippi,2,0
4/2/2020,Jefferson,Mississippi,1,0
4/2/2020,Jones,Mississippi,6,0
4/2/2020,Kemper,Mississippi,4,0
4/2/2020,Lafayette,Mississippi,16,1
4/2/2020,Lamar,Mississippi,8,0
4/2/2020,Lauderdale,Mississippi,46,0
4/2/2020,Lawrence,Mississippi,5,0
4/2/2020,Leake,Mississippi,6,0
4/2/2020,Lee,Mississippi,24,1
4/2/2020,Leflore,Mississippi,20,1
4/2/2020,Lincoln,Mississippi,14,0
4/2/2020,Lowndes,Mississippi,10,0
4/2/2020,Madison,Mississippi,55,0
4/2/2020,Marion,Mississippi,5,0
4/2/2020,Marshall,Mississippi,18,1
4/2/2020,Monroe,Mississippi,11,1
4/2/2020,Montgomery,Mississippi,8,1
4/2/2020,Neshoba,Mississippi,4,0
4/2/2020,Newton,Mississippi,4,0
4/2/2020,Noxubee,Mississippi,4,0
4/2/2020,Oktibbeha,Mississippi,20,0
4/2/2020,Panola,Mississippi,8,1
4/2/2020,Pearl River,Mississippi,36,0
4/2/2020,Perry,Mississippi,6,1
4/2/2020,Pike,Mississippi,21,0
4/2/2020,Pontotoc,Mississippi,10,0
4/2/2020,Prentiss,Mississippi,4,0
4/2/2020,Quitman,Mississippi,4,0
4/2/2020,Rankin,Mississippi,50,1
4/2/2020,Scott,Mississippi,13,0
4/2/2020,Sharkey,Mississippi,2,0
4/2/2020,Simpson,Mississippi,4,0
4/2/2020,Smith,Mississippi,6,0
4/2/2020,Sunflower,Mississippi,12,1
4/2/2020,Tallahatchie,Mississippi,2,0
4/2/2020,Tate,Mississippi,12,0
4/2/2020,Tippah,Mississippi,29,2
4/2/2020,Tishomingo,Mississippi,1,0
4/2/2020,Tunica,Mississippi,14,1
4/2/2020,Union,Mississippi,4,0
4/2/2020,Walthall,Mississippi,10,0
4/2/2020,Warren,Mississippi,2,0
4/2/2020,Washington,Mississippi,29,0
4/2/2020,Wayne,Mississippi,1,0
4/2/2020,Webster,Mississippi,8,1
4/2/2020,Wilkinson,Mississippi,17,2
4/2/2020,Winston,Mississippi,9,0
4/2/2020,Yalobusha,Mississippi,7,0
4/2/2020,Yazoo,Mississippi,11,1
4/2/2020,Adair,Missouri,6,0
4/2/2020,Atchison,Missouri,1,0
4/2/2020,Barry,Missouri,1,0
4/2/2020,Bates,Missouri,2,0
4/2/2020,Benton,Missouri,3,0
4/2/2020,Bollinger,Missouri,1,0
4/2/2020,Boone,Missouri,69,1
4/2/2020,Buchanan,Missouri,5,0
4/2/2020,Butler,Missouri,1,0
4/2/2020,Caldwell,Missouri,1,0
4/2/2020,Callaway,Missouri,18,0
4/2/2020,Camden,Missouri,19,1
4/2/2020,Cape Girardeau,Missouri,15,0
4/2/2020,Carter,Missouri,4,0
4/2/2020,Cass,Missouri,21,1
4/2/2020,Cedar,Missouri,3,0
4/2/2020,Chariton,Missouri,4,0
4/2/2020,Christian,Missouri,12,0
4/2/2020,Clay,Missouri,23,0
4/2/2020,Clinton,Missouri,6,0
4/2/2020,Cole,Missouri,25,0
4/2/2020,Cooper,Missouri,2,0
4/2/2020,Crawford,Missouri,1,0
4/2/2020,DeKalb,Missouri,1,0
4/2/2020,Dunklin,Missouri,6,0
4/2/2020,Franklin,Missouri,19,0
4/2/2020,Gasconade,Missouri,1,0
4/2/2020,Greene,Missouri,54,6
4/2/2020,Harrison,Missouri,2,0
4/2/2020,Henry,Missouri,1,1
4/2/2020,Howell,Missouri,1,0
4/2/2020,Jackson,Missouri,103,2
4/2/2020,Jasper,Missouri,5,0
4/2/2020,Jefferson,Missouri,47,1
4/2/2020,Johnson,Missouri,26,0
4/2/2020,Kansas City,Missouri,139,1
4/2/2020,Lafayette,Missouri,20,1
4/2/2020,Lincoln,Missouri,12,0
4/2/2020,Livingston,Missouri,1,0
4/2/2020,Macon,Missouri,3,0
4/2/2020,Maries,Missouri,2,0
4/2/2020,McDonald,Missouri,2,0
4/2/2020,Moniteau,Missouri,2,0
4/2/2020,Montgomery,Missouri,2,0
4/2/2020,Morgan,Missouri,1,0
4/2/2020,New Madrid,Missouri,1,0
4/2/2020,Newton,Missouri,6,0
4/2/2020,Osage,Missouri,2,0
4/2/2020,Pemiscot,Missouri,3,0
4/2/2020,Perry,Missouri,19,0
4/2/2020,Pettis,Missouri,1,0
4/2/2020,Pike,Missouri,1,0
4/2/2020,Platte,Missouri,13,0
4/2/2020,Pulaski,Missouri,8,1
4/2/2020,Ralls,Missouri,1,0
4/2/2020,Randolph,Missouri,2,0
4/2/2020,Ray,Missouri,1,0
4/2/2020,Reynolds,Missouri,2,0
4/2/2020,Ripley,Missouri,2,0
4/2/2020,Scott,Missouri,6,0
4/2/2020,Shelby,Missouri,1,0
4/2/2020,St. Charles,Missouri,105,5
